,v,vw,o,c,h,l,t,n
1249,316,707.8026,707.7700,707.7700,707.7700,707.7700,2024-02-13,14:20:15,22
1250,1954,707.3964,707.8800,707.0401,707.8800,707.0401,2024-02-13,14:20:20,69
1251,294,707.1024,707.0400,707.0400,707.0400,707.0400,2024-02-13,14:20:25,9
1252,2880,707.2629,707.0400,707.5900,707.5900,707.0400,2024-02-13,14:20:30,78
1253,132,707.5037,707.5000,707.5000,707.5000,707.5000,2024-02-13,14:20:40,7
1254,810,707.4256,707.4500,707.4000,707.4900,707.4000,2024-02-13,14:20:45,19
1255,203,707.7313,707.7300,707.7300,707.7300,707.7300,2024-02-13,14:20:55,7
1256,1268,707.7719,707.8650,707.4100,707.8650,707.4100,2024-02-13,14:21:00,22
1257,1046,707.6371,707.6600,707.7000,707.7700,707.5600,2024-02-13,14:21:05,30
1258,530,707.6320,707.7000,707.5300,707.7000,707.5300,2024-02-13,14:21:10,15
1259,684,707.5413,707.6500,707.4500,707.6500,707.4500,2024-02-13,14:21:15,29
1260,1161,707.3079,707.3200,707.2700,707.3900,707.2700,2024-02-13,14:21:20,35
1261,340,707.2403,707.2500,707.2500,707.2500,707.2500,2024-02-13,14:21:25,8
1262,935,707.0250,707.0000,707.2000,707.2000,707.0000,2024-02-13,14:21:30,40
1263,2791,706.9764,707.0000,707.0300,707.0300,706.8700,2024-02-13,14:21:35,45
1264,5696,706.5886,706.8700,706.5000,707.0000,706.3000,2024-02-13,14:21:40,130
1265,114,706.2590,706.1800,706.1800,706.1800,706.1800,2024-02-13,14:21:45,4
1266,5890,706.1090,706.3300,705.9300,706.3300,705.9300,2024-02-13,14:21:55,156
1267,2072,706.1700,705.9500,705.9500,706.3500,705.9500,2024-02-13,14:22:00,35
1268,1915,705.9111,705.9900,706.0000,706.0000,705.8000,2024-02-13,14:22:05,52
1269,740,706.0449,706.1000,706.0000,706.1000,706.0000,2024-02-13,14:22:15,10
1270,2215,705.9422,706.0000,705.9000,706.1000,705.9000,2024-02-13,14:22:20,33
1271,876,705.7792,705.8600,705.7000,705.8600,705.7000,2024-02-13,14:22:25,28
1272,448,705.7409,705.7000,705.8700,705.8700,705.7000,2024-02-13,14:22:30,19
1273,570,705.5878,705.6100,705.6000,705.6100,705.6000,2024-02-13,14:22:45,29
1274,5104,705.4631,705.4101,705.5000,705.5100,705.3600,2024-02-13,14:22:50,70
1275,476,705.4848,705.5000,705.4900,705.5000,705.4900,2024-02-13,14:22:55,15
1276,3224,705.4904,705.3400,705.5000,705.5000,705.3400,2024-02-13,14:23:00,35
1277,177,705.7347,705.7800,705.7800,705.7800,705.7800,2024-02-13,14:23:05,4
1278,636,705.7901,705.8000,705.8200,705.8200,705.8000,2024-02-13,14:23:10,18
1279,3194,705.8684,705.8200,706.0000,706.0000,705.8000,2024-02-13,14:23:15,59
1280,5630,705.1803,705.8000,704.9100,705.8000,704.9100,2024-02-13,14:23:20,246
1281,103,705.0000,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:23:40,4
1282,774,704.9067,704.9700,704.9300,704.9700,704.8001,2024-02-13,14:23:45,38
1283,1135,704.8416,704.8000,704.9900,704.9900,704.7500,2024-02-13,14:23:50,33
1284,405,704.8676,705.0000,704.6100,705.0000,704.6100,2024-02-13,14:23:55,11
1285,2614,704.8798,704.6200,705.0000,705.0000,704.6200,2024-02-13,14:24:05,52
1286,557,704.9969,705.0000,705.0000,705.0000,705.0000,2024-02-13,14:24:10,10
1287,543,704.9188,704.9900,704.9900,704.9900,704.9900,2024-02-13,14:24:15,13
1288,1429,704.9722,704.9210,704.9999,705.0000,704.9210,2024-02-13,14:24:20,33
1289,564,704.9711,704.9200,705.0000,705.0000,704.9200,2024-02-13,14:24:25,18
1290,401,704.9463,704.9900,704.9200,704.9900,704.9200,2024-02-13,14:24:30,10
1291,1425,704.9496,704.9900,704.9200,704.9989,704.9200,2024-02-13,14:24:35,20
1292,3142,704.9105,704.9200,704.9000,705.0000,704.9000,2024-02-13,14:24:40,55
1293,1002,704.8064,704.8300,704.8000,704.8300,704.8000,2024-02-13,14:24:45,9
1294,656,704.9985,704.9900,705.0000,705.0000,704.9900,2024-02-13,14:24:50,15
1295,905,704.9954,705.0000,704.9900,705.0000,704.9900,2024-02-13,14:24:55,7
1296,1862,704.8943,704.9900,704.8000,705.0000,704.8000,2024-02-13,14:25:00,54
1297,616,704.7384,704.7500,704.7500,704.7500,704.7000,2024-02-13,14:25:05,26
1298,621,704.8716,704.8000,704.9900,704.9900,704.8000,2024-02-13,14:25:10,26
1299,1855,704.9178,704.6500,705.0000,705.0000,704.6500,2024-02-13,14:25:15,43
1300,1095,704.9139,704.9500,704.9900,704.9900,704.9000,2024-02-13,14:25:20,17
1301,2075,704.7261,704.8500,704.6800,704.8500,704.6800,2024-02-13,14:25:25,29
1302,2641,704.6610,704.9600,704.5000,704.9600,704.5000,2024-02-13,14:25:30,98
1303,306,704.7345,704.9700,704.5600,704.9700,704.5600,2024-02-13,14:25:35,9
1304,218,704.6022,704.6000,704.6000,704.6000,704.6000,2024-02-13,14:25:45,7
1305,2285,704.5226,704.5800,704.5099,704.5800,704.5000,2024-02-13,14:25:50,30
1306,1111,704.5026,704.5000,704.5000,704.5000,704.5000,2024-02-13,14:25:55,39
1307,592,704.3684,704.4400,704.3100,704.4400,704.3100,2024-02-13,14:26:00,30
1308,245,704.4201,704.4200,704.4200,704.4200,704.4200,2024-02-13,14:26:05,9
1309,107,704.3684,704.3600,704.3600,704.3600,704.3600,2024-02-13,14:26:10,4
1310,384,704.4072,704.3800,704.3700,704.4700,704.3700,2024-02-13,14:26:15,17
1311,3293,704.4913,704.4400,704.5000,704.5700,704.4400,2024-02-13,14:26:20,65
1312,1969,704.3861,704.3800,704.3800,704.3800,704.3800,2024-02-13,14:26:25,55
1313,1244,704.3744,704.3800,704.3800,704.3800,704.2500,2024-02-13,14:26:30,19
1314,2001,704.7781,704.5900,704.8500,704.8500,704.5900,2024-02-13,14:26:40,15
1315,2977,704.8487,704.9900,704.9100,705.0000,704.5200,2024-02-13,14:26:45,78
1316,1531,704.9842,704.9500,705.0000,705.0000,704.9500,2024-02-13,14:26:50,28
1317,1169,704.5747,704.6100,704.5000,704.6100,704.5000,2024-02-13,14:27:00,49
1318,1020,704.6121,704.5800,704.7200,704.7200,704.4500,2024-02-13,14:27:05,37
1319,1075,704.6149,704.6000,704.6000,704.6100,704.6000,2024-02-13,14:27:10,33
1320,260,704.5328,704.5400,704.5400,704.5400,704.5400,2024-02-13,14:27:15,10
1321,2075,704.6771,704.8500,704.5000,704.8500,704.3800,2024-02-13,14:27:20,55
1322,2703,705.0481,704.5100,705.1000,705.1000,704.5100,2024-02-13,14:27:25,66
1323,610,704.6997,704.7000,704.7000,704.7000,704.7000,2024-02-13,14:27:30,8
1324,544,704.2552,704.2500,704.2500,704.2500,704.2500,2024-02-13,14:27:55,36
1325,25772,703.9877,704.1000,704.0000,704.1100,703.5100,2024-02-13,14:28:00,260
1326,222,703.7940,703.7400,703.7400,703.7400,703.7400,2024-02-13,14:28:10,14
1327,2663,704.0982,704.0000,704.0500,704.2900,704.0000,2024-02-13,14:28:15,55
1328,1851,703.6812,703.7000,703.9400,703.9400,703.5000,2024-02-13,14:28:35,33
1329,244,703.8400,703.8400,703.8400,703.8400,703.8400,2024-02-13,14:28:40,3
1330,3084,703.5381,703.5500,703.5400,703.5500,703.5000,2024-02-13,14:29:05,75
1331,102,703.9846,703.9900,703.9900,703.9900,703.9900,2024-02-13,14:29:10,3
1332,715,703.5421,703.5500,703.5000,703.5500,703.5000,2024-02-13,14:29:15,14
1333,448,703.6071,703.5000,703.9700,703.9700,703.5000,2024-02-13,14:29:25,9
1334,537,703.9088,703.9500,703.9500,703.9500,703.9500,2024-02-13,14:29:35,25
1335,2987,703.7244,704.0000,703.7000,704.0000,703.5500,2024-02-13,14:29:45,67
1336,422,703.9704,703.9700,703.9700,703.9700,703.9700,2024-02-13,14:29:50,3
1337,1497,704.1613,704.4200,703.5500,704.6300,703.5500,2024-02-13,14:29:55,68
1338,680709,703.7871,704.0000,702.6515,704.3800,702.5700,2024-02-13,14:30:00,6394
1339,117894,702.7917,702.6700,702.3668,704.1000,702.2000,2024-02-13,14:30:05,5127
1340,78994,702.6448,702.3800,703.2300,703.7400,702.1300,2024-02-13,14:30:10,1597
1341,75410,704.2928,703.2300,703.5450,705.3048,702.8500,2024-02-13,14:30:15,1757
1342,117970,702.8498,703.0100,701.6000,704.7200,701.6000,2024-02-13,14:30:20,2198
1343,269403,700.3263,701.5500,698.3900,702.8000,698.0000,2024-02-13,14:30:25,7832
1344,84061,700.5636,698.2000,702.8740,703.2100,698.2000,2024-02-13,14:30:30,1852
1345,67933,701.3346,701.2200,702.4116,702.8900,700.0000,2024-02-13,14:30:35,2044
1346,55997,703.8499,702.0400,704.4200,705.4300,700.0200,2024-02-13,14:30:40,1516
1347,76249,702.1155,704.4000,701.3420,704.4000,700.1900,2024-02-13,14:30:45,1801
1348,52318,701.8546,701.6549,701.0700,702.7415,700.4700,2024-02-13,14:30:50,1279
1349,80459,701.3469,701.3431,700.3900,703.0000,699.3900,2024-02-13,14:30:55,1464
1350,29750,700.8552,700.4200,701.6250,701.6250,700.3800,2024-02-13,14:31:00,769
1351,31084,701.2227,701.6000,700.3200,701.9399,700.3100,2024-02-13,14:31:05,563
1352,50966,699.8256,700.6900,698.2500,701.0400,698.2500,2024-02-13,14:31:10,1237
1353,40553,698.6276,698.5200,699.2418,699.4899,698.0800,2024-02-13,14:31:15,916
1354,132496,697.6999,699.1300,696.6600,699.3200,696.6600,2024-02-13,14:31:20,2719
1355,52649,697.8327,696.5100,698.2100,699.3630,696.2000,2024-02-13,14:31:25,1046
1356,33086,697.8378,698.2500,698.4150,699.0899,696.5300,2024-02-13,14:31:30,790
1357,38743,699.2864,698.5500,699.1987,700.0000,698.3300,2024-02-13,14:31:35,795
1358,48852,699.8461,699.1100,700.0000,700.5600,698.8150,2024-02-13,14:31:40,919
1359,38792,699.9267,699.9241,699.9899,700.3100,699.3700,2024-02-13,14:31:45,703
1360,45078,699.9920,699.6750,699.1600,700.5100,699.0000,2024-02-13,14:31:50,862
1361,43702,699.9121,699.6650,700.2393,700.4800,699.1100,2024-02-13,14:31:55,788
1362,43152,699.3533,699.9550,699.0100,700.2499,698.8700,2024-02-13,14:32:00,696
1363,44420,699.9223,699.5900,700.0000,700.3300,699.2179,2024-02-13,14:32:05,894
1364,53175,699.8093,700.0000,700.1600,700.6000,699.0000,2024-02-13,14:32:10,962
1365,53203,700.9315,700.5573,701.0350,701.3800,699.9669,2024-02-13,14:32:15,863
1366,54377,701.9845,700.9780,702.6000,702.8100,700.6400,2024-02-13,14:32:20,807
1367,53478,703.0273,702.6050,703.2050,703.6300,702.4300,2024-02-13,14:32:25,859
1368,60894,703.8400,703.0301,703.3621,704.4900,703.0301,2024-02-13,14:32:30,894
1369,41618,704.3578,703.9000,704.7612,704.8117,703.4900,2024-02-13,14:32:35,730
1370,68689,705.7784,704.4200,705.4750,706.6599,704.4200,2024-02-13,14:32:40,1308
1371,43904,705.0221,705.2669,705.3750,705.5600,704.4900,2024-02-13,14:32:45,793
1372,35616,705.1633,705.5600,705.3550,705.5600,704.7300,2024-02-13,14:32:50,695
1373,61198,706.4003,705.2200,706.8507,707.4100,705.2200,2024-02-13,14:32:55,940
1374,50569,706.4571,707.3800,706.0400,707.4900,705.8200,2024-02-13,14:33:00,806
1375,59013,707.2418,706.0100,707.1900,707.8400,705.9700,2024-02-13,14:33:05,918
1376,49473,706.7261,707.1900,706.0599,707.6900,705.5900,2024-02-13,14:33:10,850
1377,39356,706.4696,705.6100,706.6200,707.0200,705.6100,2024-02-13,14:33:15,716
1378,35632,706.6490,706.5473,706.5350,707.3450,706.2500,2024-02-13,14:33:20,516
1379,43394,707.6373,707.2100,708.0350,708.2300,706.9100,2024-02-13,14:33:25,772
1380,33808,708.3090,708.2100,708.5072,708.6499,707.8400,2024-02-13,14:33:30,605
1381,48664,708.5513,708.5200,708.3350,708.8905,708.0400,2024-02-13,14:33:35,890
1382,40015,708.4094,708.3000,708.4929,708.8894,707.7700,2024-02-13,14:33:40,654
1383,53240,707.5246,708.5400,707.9599,708.8318,706.2700,2024-02-13,14:33:45,976
1384,48820,706.8311,707.4900,706.0624,707.6867,705.7004,2024-02-13,14:33:50,640
1385,25502,706.8698,705.8767,707.4000,707.5200,705.8767,2024-02-13,14:33:55,566
1386,18832,707.0286,707.2400,707.2550,707.5100,706.6300,2024-02-13,14:34:00,409
1387,45200,706.7559,707.0000,706.9800,707.3499,706.1100,2024-02-13,14:34:05,584
1388,32671,708.2777,707.3088,708.2300,708.7200,707.1359,2024-02-13,14:34:10,645
1389,19468,707.6560,708.3900,707.0550,708.3940,706.6500,2024-02-13,14:34:15,438
1390,21449,707.1343,706.5100,707.2800,707.6281,706.4820,2024-02-13,14:34:20,468
1391,26929,707.3311,707.2288,706.7933,707.8999,706.6231,2024-02-13,14:34:25,486
1392,15001,706.8909,706.9400,706.8150,707.1999,706.6214,2024-02-13,14:34:30,372
1393,19751,706.8744,706.8150,707.5308,707.6456,706.5000,2024-02-13,14:34:35,455
1394,17322,707.5652,707.5300,707.7203,707.9100,707.1400,2024-02-13,14:34:40,432
1395,25240,708.0002,707.7972,708.0435,708.3880,707.7000,2024-02-13,14:34:45,516
1396,25497,707.9214,708.1750,707.5242,708.3900,707.2462,2024-02-13,14:34:50,435
1397,24204,707.1197,707.7005,706.6000,707.9239,706.5000,2024-02-13,14:34:55,464
1398,30347,706.7547,706.5800,707.6000,707.7318,706.0000,2024-02-13,14:35:00,611
1399,28519,707.9452,707.6355,707.8000,708.4300,707.4200,2024-02-13,14:35:05,471
1400,18476,707.4504,707.7096,707.4150,707.8400,707.1500,2024-02-13,14:35:10,382
1401,13749,707.5986,707.2300,707.1230,707.9800,707.1230,2024-02-13,14:35:15,392
1402,21983,706.9969,707.1100,706.8000,707.6800,706.5000,2024-02-13,14:35:20,495
1403,26846,707.3811,706.7581,707.7556,708.0000,706.6050,2024-02-13,14:35:25,518
1404,28987,708.1616,707.9250,708.3300,708.5700,707.6351,2024-02-13,14:35:30,489
1405,24792,708.1235,708.2100,707.5000,708.3300,707.5000,2024-02-13,14:35:35,449
1406,22943,707.8770,707.5300,708.3500,708.3700,707.3100,2024-02-13,14:35:40,456
1407,40367,708.2650,708.2860,708.2000,708.4900,707.8100,2024-02-13,14:35:45,576
1408,92536,709.2086,708.3000,709.2400,709.7999,708.2400,2024-02-13,14:35:50,1059
1409,39507,709.4115,709.2500,709.5900,709.8000,708.7500,2024-02-13,14:35:55,575
1410,84493,709.9093,709.5957,709.9500,710.0000,709.5700,2024-02-13,14:36:00,1139
1411,51246,709.7923,709.6500,709.7300,710.0000,709.2400,2024-02-13,14:36:05,746
1412,24769,709.6524,709.4107,709.4400,710.0000,709.2501,2024-02-13,14:36:10,468
1413,54663,708.7129,709.4800,708.4350,709.5700,708.0500,2024-02-13,14:36:15,771
1414,37234,708.5241,708.7400,707.9732,709.2500,707.7000,2024-02-13,14:36:20,663
1415,23670,707.7584,708.0500,708.0500,708.1835,707.4000,2024-02-13,14:36:25,489
1416,11811,708.3666,707.8458,708.7900,708.7900,707.5135,2024-02-13,14:36:30,350
1417,17276,708.3775,708.8439,708.4400,708.8439,708.0200,2024-02-13,14:36:35,343
1418,16015,708.1674,708.0238,708.1956,708.4665,707.8950,2024-02-13,14:36:40,360
1419,14293,708.7416,708.3060,708.9251,709.1500,708.2700,2024-02-13,14:36:45,338
1420,7670,708.8450,708.8510,708.8700,709.0000,708.5801,2024-02-13,14:36:50,238
1421,14143,708.9273,709.0000,709.0100,709.1555,708.8000,2024-02-13,14:36:55,349
1422,19178,708.7529,708.9700,708.4250,709.1999,708.1300,2024-02-13,14:37:00,411
1423,16200,708.5680,708.5300,708.8000,708.8000,708.3400,2024-02-13,14:37:05,375
1424,35988,708.5142,708.8600,708.0500,709.0100,707.9450,2024-02-13,14:37:10,587
1425,24908,707.7404,707.8700,707.2900,708.1399,707.2900,2024-02-13,14:37:15,570
1426,48837,707.0104,707.2700,706.6500,707.9200,706.3600,2024-02-13,14:37:20,881
1427,32443,706.7107,706.4702,706.7950,707.3302,706.1500,2024-02-13,14:37:25,546
1428,22722,707.2005,706.7950,708.0800,708.0800,706.6900,2024-02-13,14:37:30,470
1429,21336,707.7579,707.6201,708.0000,708.1200,707.0501,2024-02-13,14:37:35,378
1430,19032,707.7379,707.7800,707.8025,708.1299,707.4200,2024-02-13,14:37:40,327
1431,20139,707.9015,707.4306,708.3500,708.3600,707.4306,2024-02-13,14:37:45,582
1432,13073,708.0678,707.8600,708.1500,708.3450,707.8501,2024-02-13,14:37:50,284
1433,17335,708.0268,708.3430,707.9800,708.3550,707.6900,2024-02-13,14:37:55,353
1434,29976,708.7464,707.8800,708.7650,709.1500,707.7000,2024-02-13,14:38:00,536
1435,25755,709.0876,709.1399,709.3599,709.5000,708.4165,2024-02-13,14:38:05,425
1436,30238,709.2538,708.9601,709.3600,709.4200,708.9601,2024-02-13,14:38:10,494
1437,27296,709.2322,709.2200,709.3469,709.4000,709.0300,2024-02-13,14:38:15,431
1438,16003,709.2786,709.3450,709.2250,709.3900,709.0901,2024-02-13,14:38:20,319
1439,18465,709.4242,709.2550,709.6200,709.6600,709.1600,2024-02-13,14:38:25,386
1440,37066,709.5318,709.4980,709.4450,709.6600,709.3300,2024-02-13,14:38:30,537
1441,29078,709.1717,709.4300,708.9150,709.5000,708.8001,2024-02-13,14:38:35,504
1442,17615,708.5867,709.0300,708.4118,709.0300,708.2400,2024-02-13,14:38:40,450
1443,14101,708.7866,708.6200,708.9800,709.0600,708.3458,2024-02-13,14:38:45,324
1444,11264,708.8127,709.0450,708.6500,709.2399,708.5898,2024-02-13,14:38:50,311
1445,13370,708.9507,708.6500,708.8900,709.2000,708.5300,2024-02-13,14:38:55,332
1446,19364,708.5263,708.7600,708.6950,709.0099,708.1200,2024-02-13,14:39:00,560
1447,14868,709.1268,708.6950,709.0900,709.6000,708.6463,2024-02-13,14:39:05,346
1448,24207,709.4330,709.3750,709.3900,709.6800,709.0600,2024-02-13,14:39:10,439
1449,24659,709.3452,709.4550,709.3393,709.6700,709.0000,2024-02-13,14:39:15,438
1450,46270,708.8732,709.2500,708.6191,709.4600,708.2843,2024-02-13,14:39:20,595
1451,12899,708.4595,708.6950,708.5000,708.7444,708.1400,2024-02-13,14:39:25,300
1452,23201,708.7052,708.7100,708.7950,709.2099,708.1400,2024-02-13,14:39:30,359
1453,17650,708.9795,708.8917,708.9950,709.3800,708.7200,2024-02-13,14:39:35,328
1454,11198,708.7842,708.8938,708.3700,709.1700,708.3700,2024-02-13,14:39:40,327
1455,26899,709.1526,708.7650,709.5946,709.7700,708.5900,2024-02-13,14:39:45,443
1456,23771,709.6692,709.6500,709.6850,709.8800,709.3574,2024-02-13,14:39:50,376
1457,53748,709.8700,709.5801,709.6850,710.0000,709.4800,2024-02-13,14:39:55,719
1458,45103,709.1465,709.6200,709.0507,709.8000,708.5000,2024-02-13,14:40:00,811
1459,17511,709.6891,709.2850,709.8000,710.0000,709.0900,2024-02-13,14:40:05,462
1460,20995,709.7091,709.5100,709.4153,710.0000,709.2300,2024-02-13,14:40:10,408
1461,12788,709.2265,709.3650,709.0900,709.5306,709.0100,2024-02-13,14:40:15,328
1462,22728,709.7735,709.3050,709.6000,710.0000,709.2632,2024-02-13,14:40:20,408
1463,26089,709.7847,709.6050,709.5001,710.0000,709.3000,2024-02-13,14:40:25,459
1464,13781,709.5340,709.4800,709.6520,709.9999,709.2900,2024-02-13,14:40:30,341
1465,46162,709.1930,709.6800,709.2400,709.7214,708.9600,2024-02-13,14:40:35,649
1466,49046,708.6312,709.2450,708.3900,709.5399,708.0696,2024-02-13,14:40:40,816
1467,20042,708.7097,708.1450,709.0054,709.2799,708.1450,2024-02-13,14:40:45,465
1468,15692,708.7221,709.0000,708.6100,709.1000,708.2483,2024-02-13,14:40:50,389
1469,10810,708.6860,708.7300,708.5746,708.8050,708.5500,2024-02-13,14:40:55,249
1470,52193,707.8951,708.5600,707.2900,708.5600,707.2500,2024-02-13,14:41:00,1081
1471,29654,707.5325,707.6400,707.7400,707.9200,707.1100,2024-02-13,14:41:05,418
1472,16560,708.0713,707.7380,708.6152,708.8600,707.5200,2024-02-13,14:41:10,455
1473,4467,708.3699,708.3700,708.3339,708.6439,708.0900,2024-02-13,14:41:15,192
1474,14433,708.1962,708.3100,707.9700,708.7599,707.7100,2024-02-13,14:41:20,383
1475,11951,708.0739,708.0900,707.9300,708.3100,707.7100,2024-02-13,14:41:25,244
1476,10006,707.8255,707.8988,707.6501,707.9994,707.5410,2024-02-13,14:41:30,248
1477,14584,707.4745,707.8250,707.2943,707.9999,707.0500,2024-02-13,14:41:35,342
1478,16982,707.2811,707.1101,707.4000,707.5502,707.1101,2024-02-13,14:41:40,287
1479,25417,707.2193,707.3559,707.1800,707.6267,707.0000,2024-02-13,14:41:45,600
1480,10622,707.5174,707.3200,707.7078,707.9500,707.1100,2024-02-13,14:41:50,258
1481,18340,708.0398,707.9099,707.6668,708.4237,707.5900,2024-02-13,14:41:55,377
1482,11896,707.4854,707.5010,707.4900,707.6742,707.3200,2024-02-13,14:42:00,260
1483,81733,706.0368,707.4900,705.8800,707.4900,705.3000,2024-02-13,14:42:05,1329
1484,29321,706.0723,705.6559,705.9950,706.8400,705.4300,2024-02-13,14:42:10,590
1485,15533,706.2031,706.0200,706.1700,706.8500,705.6600,2024-02-13,14:42:15,332
1486,25691,706.1130,706.3900,705.7700,707.1700,705.4000,2024-02-13,14:42:20,536
1487,57621,705.2786,705.5000,706.2950,706.5500,704.8000,2024-02-13,14:42:25,1338
1488,12991,706.0013,705.8917,706.1500,706.3200,705.5425,2024-02-13,14:42:30,340
1489,15584,706.5522,706.2400,706.8150,707.0900,706.0500,2024-02-13,14:42:35,339
1490,16084,707.5535,706.8225,708.3800,708.3900,706.8225,2024-02-13,14:42:40,417
1491,29303,708.5279,708.1880,708.5400,708.7999,707.9401,2024-02-13,14:42:45,475
1492,34490,708.6036,708.5500,708.8700,709.2700,707.9953,2024-02-13,14:42:50,528
1493,35441,709.0235,709.1200,708.8000,709.4800,708.4800,2024-02-13,14:42:55,500
1494,17368,708.6402,708.9352,708.6419,709.0700,708.4100,2024-02-13,14:43:00,384
1495,12260,708.9061,708.7600,709.1559,709.3999,708.5200,2024-02-13,14:43:05,268
1496,14585,709.0415,708.7400,709.0180,709.3999,708.5300,2024-02-13,14:43:10,292
1497,12229,708.8059,709.1300,708.9500,709.2199,708.4400,2024-02-13,14:43:15,270
1498,18284,709.0043,708.7008,709.2550,709.5000,708.7000,2024-02-13,14:43:20,303
1499,21584,709.5072,709.2500,709.6600,709.8800,709.2100,2024-02-13,14:43:25,327
1500,120715,710.5192,709.9100,711.4995,711.5600,709.4900,2024-02-13,14:43:30,1760
1501,49324,711.6465,711.3650,711.6800,711.7600,711.2901,2024-02-13,14:43:35,748
1502,27304,711.5635,711.6200,711.5200,711.7599,711.3300,2024-02-13,14:43:40,440
1503,62881,711.8173,711.5750,711.5450,712.1200,711.3400,2024-02-13,14:43:45,919
1504,23843,711.6629,711.6050,711.7168,711.8900,711.3300,2024-02-13,14:43:50,334
1505,35857,711.9428,711.8739,712.1500,712.3300,711.6952,2024-02-13,14:43:55,515
1506,36647,712.2673,712.1620,712.0814,712.7600,711.8001,2024-02-13,14:44:00,751
1507,27257,711.9411,712.0400,711.8453,712.2400,711.5501,2024-02-13,14:44:05,537
1508,38452,711.2754,711.9890,711.2220,711.9890,710.5800,2024-02-13,14:44:10,758
1509,15419,711.0792,711.1600,711.4259,711.5900,710.5900,2024-02-13,14:44:15,321
1510,11850,711.5609,711.4022,711.4300,711.8499,711.2001,2024-02-13,14:44:20,301
1511,15482,711.0818,711.7403,710.9600,711.7403,710.6500,2024-02-13,14:44:25,378
1512,15256,710.8128,711.1328,710.5100,711.1600,710.3000,2024-02-13,14:44:30,338
1513,26999,710.3514,710.4300,710.5050,711.0000,710.0300,2024-02-13,14:44:35,426
1514,8008,710.7000,710.6101,710.6069,710.9299,710.6000,2024-02-13,14:44:40,246
1515,7402,710.5410,710.5200,710.7800,710.7800,710.3724,2024-02-13,14:44:45,210
1516,13838,710.9328,710.6600,711.0200,711.3192,710.4900,2024-02-13,14:44:50,283
1517,12114,710.8162,710.9000,710.7499,711.3499,710.3000,2024-02-13,14:44:55,308
1518,61762,709.8588,710.6499,709.6100,710.6499,709.2800,2024-02-13,14:45:00,861
1519,30340,709.5545,709.8900,709.4550,709.9631,709.2300,2024-02-13,14:45:05,400
1520,27602,709.1463,709.6100,709.3101,709.7500,708.6001,2024-02-13,14:45:10,570
1521,12975,709.5326,709.7056,709.6400,709.9517,709.0000,2024-02-13,14:45:15,318
1522,7972,709.7066,709.9007,709.5964,709.9900,709.4800,2024-02-13,14:45:20,239
1523,13160,709.4091,709.5650,709.6033,709.7679,709.2000,2024-02-13,14:45:25,280
1524,7707,709.6736,709.6600,709.9319,709.9500,709.4100,2024-02-13,14:45:30,200
1525,11088,709.3246,709.6000,709.3528,709.8400,709.0000,2024-02-13,14:45:35,225
1526,12539,709.5556,709.2234,709.4900,709.9100,709.0500,2024-02-13,14:45:40,279
1527,8193,709.3713,709.8599,709.1900,709.8599,709.1175,2024-02-13,14:45:45,210
1528,11224,709.3247,709.2664,709.6077,709.8700,709.0350,2024-02-13,14:45:50,214
1529,13030,709.6898,709.4201,709.7432,709.9800,709.3000,2024-02-13,14:45:55,236
1530,11627,709.3212,709.6200,709.2100,709.6200,709.0900,2024-02-13,14:46:00,267
1531,18695,709.6349,709.2100,709.7536,709.9800,709.2100,2024-02-13,14:46:05,307
1532,36853,710.3218,709.5600,711.0000,711.1300,709.5000,2024-02-13,14:46:10,649
1533,33250,711.2742,710.9692,711.4620,712.0600,710.3700,2024-02-13,14:46:15,585
1534,18991,711.3092,711.7230,710.9879,711.7800,710.8028,2024-02-13,14:46:20,323
1535,14592,711.3918,711.0300,711.2800,711.8038,710.8756,2024-02-13,14:46:25,224
1536,13826,710.9715,711.3000,710.5600,711.5200,710.5000,2024-02-13,14:46:30,323
1537,10610,710.8663,710.6180,711.0000,711.3499,710.3600,2024-02-13,14:46:35,225
1538,8625,711.1956,711.0000,711.4100,711.5599,710.7300,2024-02-13,14:46:40,182
1539,30876,712.0369,711.4100,712.0250,712.5000,711.3841,2024-02-13,14:46:45,494
1540,51315,712.7769,712.0250,713.4100,713.5925,711.8001,2024-02-13,14:46:50,766
1541,40189,713.1523,713.4100,712.8142,713.7200,712.6200,2024-02-13,14:46:55,514
1542,24134,712.6618,713.0700,712.5900,713.0700,712.3650,2024-02-13,14:47:00,472
1543,27783,712.3818,712.5000,712.8800,712.9500,711.9200,2024-02-13,14:47:05,487
1544,15449,712.6971,712.9100,712.7300,713.0000,712.4586,2024-02-13,14:47:10,282
1545,14200,712.5676,712.5727,712.1700,712.9600,712.1700,2024-02-13,14:47:15,326
1546,17301,712.4454,712.5700,712.5100,712.6900,712.1700,2024-02-13,14:47:20,314
1547,58033,713.5063,712.5500,714.2300,714.2400,712.3650,2024-02-13,14:47:25,765
1548,51947,714.1734,714.0400,714.2000,714.4900,713.5535,2024-02-13,14:47:30,681
1549,31564,714.2142,714.1200,713.9900,714.4900,713.7900,2024-02-13,14:47:35,487
1550,23487,713.8958,713.8633,713.3100,714.2788,713.3000,2024-02-13,14:47:40,462
1551,24060,713.2885,713.3300,713.0100,713.8650,712.7600,2024-02-13,14:47:45,422
1552,17702,713.2108,713.0100,713.1301,713.5300,712.9850,2024-02-13,14:47:50,355
