,v,vw,o,c,h,l,t,n
1193,21902.0,170.4644,170.5100,170.4700,170.5200,170.4238,2024-02-13,15:00:05,240
1194,37776.0,170.4868,170.4550,170.5300,170.5300,170.4500,2024-02-13,15:00:10,367
1195,16081.0,170.5032,170.5240,170.4900,170.5366,170.4700,2024-02-13,15:00:15,145
1196,13533.0,170.4873,170.4700,170.5000,170.5200,170.4600,2024-02-13,15:00:20,166
1197,22036.0,170.4785,170.4850,170.4700,170.5200,170.4600,2024-02-13,15:00:25,248
1198,79206.0,170.4608,170.4800,170.5200,170.5300,170.4200,2024-02-13,15:00:30,438
1199,12113.0,170.5091,170.5300,170.5199,170.5500,170.4900,2024-02-13,15:00:35,129
1200,13946.0,170.5161,170.5100,170.5300,170.5400,170.4950,2024-02-13,15:00:40,175
1201,6239.0,170.5043,170.5300,170.5071,170.5300,170.4950,2024-02-13,15:00:45,134
1202,17122.0,170.5043,170.5000,170.5100,170.5300,170.4900,2024-02-13,15:00:50,289
1203,24364.0,170.4698,170.5000,170.4850,170.5000,170.4200,2024-02-13,15:00:55,302
1204,31416.0,170.4716,170.4850,170.5000,170.5000,170.4150,2024-02-13,15:01:00,379
1205,20474.0,170.4945,170.5000,170.4400,170.5200,170.4400,2024-02-13,15:01:05,222
1206,13979.0,170.4398,170.4499,170.4150,170.4900,170.4000,2024-02-13,15:01:10,176
1207,11518.0,170.4635,170.4075,170.4856,170.5000,170.4075,2024-02-13,15:01:15,146
1208,18235.0,170.4332,170.4900,170.4300,170.4915,170.3900,2024-02-13,15:01:20,173
1209,9160.0,170.4158,170.4200,170.4000,170.4300,170.3900,2024-02-13,15:01:25,79
1210,16212.0,170.3135,170.4000,170.2600,170.4000,170.2600,2024-02-13,15:01:30,225
1211,27869.0,170.1997,170.2800,170.1100,170.2800,170.1000,2024-02-13,15:01:35,299
1212,9881.0,170.1230,170.1120,170.1600,170.1850,170.0600,2024-02-13,15:01:40,128
1213,7970.0,170.1502,170.1528,170.1300,170.1897,170.1300,2024-02-13,15:01:45,125
1214,10597.0,170.0638,170.1100,170.0500,170.1200,170.0236,2024-02-13,15:01:50,138
1215,18852.0,170.0160,170.0650,170.0001,170.0650,169.9900,2024-02-13,15:01:55,243
1216,12227.0,170.0119,170.0100,170.0200,170.0300,169.9774,2024-02-13,15:02:00,135
1217,14821.0,170.0165,170.0150,170.0100,170.0300,169.9800,2024-02-13,15:02:05,148
1218,13551.0,169.9619,170.0000,169.8955,170.0120,169.8800,2024-02-13,15:02:10,180
1219,7416.0,169.9190,169.9100,169.9200,169.9400,169.9000,2024-02-13,15:02:15,89
1220,12367.0,169.9222,169.9200,169.8970,169.9400,169.8900,2024-02-13,15:02:20,170
1221,6490.0,169.8802,169.9050,169.8820,169.9100,169.8500,2024-02-13,15:02:25,92
1222,6254.0,169.8418,169.8742,169.8299,169.8742,169.8001,2024-02-13,15:02:30,89
1223,7436.0,169.8096,169.8000,169.8200,169.8300,169.7810,2024-02-13,15:02:35,117
1224,15231.0,169.8255,169.8300,169.7500,169.8500,169.7500,2024-02-13,15:02:40,199
1225,7929.0,169.7747,169.7600,169.7701,169.7900,169.7600,2024-02-13,15:02:45,87
1226,8938.0,169.7486,169.7860,169.7350,169.7860,169.7200,2024-02-13,15:02:50,111
1227,8410.0,169.7014,169.7421,169.6950,169.7460,169.6700,2024-02-13,15:02:55,81
1228,22000.0,169.7151,169.6900,169.7124,169.7300,169.6800,2024-02-13,15:03:00,187
1229,18228.0,169.6582,169.6900,169.6550,169.7000,169.6050,2024-02-13,15:03:05,171
1230,25521.0,169.7214,169.6700,169.7874,169.8000,169.6700,2024-02-13,15:03:10,267
1231,6213.0,169.7505,169.7900,169.7900,169.7900,169.7100,2024-02-13,15:03:15,101
1232,11902.0,169.7434,169.7900,169.6901,169.7900,169.6700,2024-02-13,15:03:20,174
1233,5521.0,169.6771,169.6900,169.7000,169.7000,169.6501,2024-02-13,15:03:25,73
1234,7786.0,169.7073,169.7000,169.7200,169.7400,169.6700,2024-02-13,15:03:30,116
1235,3795.0,169.6864,169.7135,169.6600,169.7135,169.6600,2024-02-13,15:03:35,44
1236,4193.0,169.6538,169.6600,169.6200,169.6800,169.6200,2024-02-13,15:03:40,69
1237,8659.0,169.6035,169.6100,169.5938,169.6300,169.5800,2024-02-13,15:03:45,135
1238,9669.0,169.5413,169.5900,169.5190,169.5900,169.5077,2024-02-13,15:03:50,144
1239,27480.0,169.5199,169.5200,169.4957,169.5400,169.4900,2024-02-13,15:03:55,328
1240,11280.0,169.4529,169.5200,169.3900,169.5300,169.3900,2024-02-13,15:04:00,187
1241,13834.0,169.3913,169.4000,169.3800,169.4200,169.3780,2024-02-13,15:04:05,205
1242,21894.0,169.3698,169.3700,169.3700,169.3900,169.3500,2024-02-13,15:04:10,186
1243,6344.0,169.3630,169.3805,169.3250,169.4000,169.3200,2024-02-13,15:04:15,120
1244,13042.0,169.3049,169.3000,169.2800,169.3399,169.2617,2024-02-13,15:04:20,184
1245,29691.0,169.2632,169.2700,169.2350,169.3000,169.2200,2024-02-13,15:04:25,291
1246,10752.0,169.2014,169.2300,169.1900,169.2300,169.1600,2024-02-13,15:04:30,160
1247,8598.0,169.2219,169.1790,169.2100,169.2500,169.1790,2024-02-13,15:04:35,150
1248,10663.0,169.2286,169.2000,169.2300,169.2500,169.1850,2024-02-13,15:04:40,152
1249,30342.0,169.2012,169.2200,169.2060,169.2200,169.1800,2024-02-13,15:04:45,276
1250,31865.0,169.2227,169.2005,169.2600,169.2900,169.1800,2024-02-13,15:04:50,272
1251,9908.0,169.3227,169.2500,169.2800,169.3600,169.2500,2024-02-13,15:04:55,148
1252,6959.0,169.2844,169.3106,169.2800,169.3308,169.2500,2024-02-13,15:05:00,105
1253,10160.0,169.2538,169.2863,169.2100,169.2863,169.2100,2024-02-13,15:05:05,155
1254,9203.0,169.2238,169.2400,169.1850,169.2500,169.1800,2024-02-13,15:05:10,137
1255,13995.0,169.1947,169.1886,169.1500,169.2500,169.1450,2024-02-13,15:05:15,202
1256,5855.0,169.1335,169.1500,169.1550,169.1550,169.1200,2024-02-13,15:05:20,97
1257,24340.0,169.1281,169.1300,169.1100,169.1500,169.1000,2024-02-13,15:05:25,237
1258,19208.0,169.1214,169.1100,169.1500,169.1600,169.0600,2024-02-13,15:05:30,227
1259,10679.0,169.1589,169.1572,169.1976,169.1976,169.1200,2024-02-13,15:05:35,156
1260,16267.0,169.2035,169.1900,169.2000,169.2200,169.1800,2024-02-13,15:05:40,143
1261,9857.0,169.2170,169.2100,169.2300,169.2379,169.2001,2024-02-13,15:05:45,139
1262,9193.0,169.2367,169.2300,169.2350,169.2400,169.2250,2024-02-13,15:05:50,99
1263,5541.0,169.1855,169.2300,169.1400,169.2300,169.1400,2024-02-13,15:05:55,121
1264,19042.0,169.1772,169.1500,169.1650,169.1900,169.1500,2024-02-13,15:06:00,226
1265,10789.0,169.1176,169.1600,169.0907,169.1600,169.0850,2024-02-13,15:06:05,132
1266,48078.0,169.0640,169.0900,169.0950,169.1100,169.0200,2024-02-13,15:06:10,534
1267,42178.0,169.0185,169.1000,169.0900,169.1000,168.9700,2024-02-13,15:06:15,585
1268,29745.0,169.0894,169.1000,169.1100,169.1200,169.0450,2024-02-13,15:06:20,246
1269,10939.0,169.0881,169.1100,169.0850,169.1100,169.0700,2024-02-13,15:06:25,121
1270,25919.0,169.0726,169.0850,169.0200,169.1050,169.0100,2024-02-13,15:06:30,254
1271,34249.0,169.1042,169.0250,169.1852,169.1900,169.0100,2024-02-13,15:06:35,307
1272,7033.0,169.1827,169.1800,169.1800,169.1900,169.1701,2024-02-13,15:06:40,115
1273,9559.0,169.1473,169.1800,169.0800,169.1900,169.0800,2024-02-13,15:06:45,112
1274,11945.0,169.1610,169.0600,169.1800,169.1900,169.0600,2024-02-13,15:06:50,154
1275,4240.0,169.1705,169.1700,169.1700,169.1825,169.1600,2024-02-13,15:06:55,69
1276,16113.0,169.1414,169.1750,169.1650,169.1760,169.1080,2024-02-13,15:07:00,180
1277,11343.0,169.1942,169.1699,169.2457,169.2469,169.1600,2024-02-13,15:07:05,165
1278,20240.0,169.2457,169.2472,169.2609,169.2700,169.1900,2024-02-13,15:07:10,205
1279,14987.0,169.3075,169.2600,169.2400,169.3478,169.2400,2024-02-13,15:07:15,164
1280,10380.0,169.2468,169.2350,169.2402,169.2800,169.2150,2024-02-13,15:07:20,121
1281,4622.0,169.2030,169.2600,169.1700,169.2600,169.1500,2024-02-13,15:07:25,89
1282,13378.0,169.1206,169.1700,169.0820,169.1700,169.0780,2024-02-13,15:07:30,137
1283,31354.0,169.1014,169.0800,169.1350,169.1400,169.0701,2024-02-13,15:07:35,183
1284,27628.0,169.1586,169.1300,169.2000,169.2100,169.1100,2024-02-13,15:07:40,207
1285,12220.0,169.2438,169.1948,169.2400,169.2700,169.1900,2024-02-13,15:07:45,155
1286,13949.0,169.2804,169.2600,169.2900,169.3100,169.2600,2024-02-13,15:07:50,170
1287,17626.0,169.2758,169.2800,169.2600,169.3100,169.2600,2024-02-13,15:07:55,167
1288,58936.0,169.3326,169.2500,169.4280,169.4800,169.1900,2024-02-13,15:08:00,328
1289,20165.0,169.4456,169.4300,169.4201,169.4800,169.4201,2024-02-13,15:08:05,227
1290,13630.0,169.4262,169.4350,169.4750,169.4800,169.4100,2024-02-13,15:08:10,146
1291,22085.0,169.4260,169.4650,169.4300,169.4700,169.3800,2024-02-13,15:08:15,174
1292,10569.0,169.4123,169.4200,169.4100,169.4400,169.3900,2024-02-13,15:08:20,113
1293,9230.0,169.4388,169.4200,169.4450,169.4500,169.4100,2024-02-13,15:08:25,137
1294,7706.0,169.3903,169.4400,169.3846,169.4440,169.3400,2024-02-13,15:08:30,128
1295,12183.0,169.4182,169.4050,169.4100,169.4300,169.3989,2024-02-13,15:08:35,173
1296,7778.0,169.3679,169.4000,169.3700,169.4000,169.3500,2024-02-13,15:08:40,101
1297,6523.0,169.3612,169.3700,169.3350,169.3700,169.3350,2024-02-13,15:08:45,73
1298,7364.0,169.3608,169.3400,169.3475,169.3700,169.3400,2024-02-13,15:08:50,129
1299,6477.0,169.3248,169.3600,169.3550,169.3600,169.3100,2024-02-13,15:08:55,109
1300,12972.0,169.3318,169.3600,169.3300,169.3650,169.2950,2024-02-13,15:09:00,167
1301,7556.0,169.2772,169.3208,169.2500,169.3208,169.2500,2024-02-13,15:09:05,111
1302,4749.0,169.2591,169.2600,169.2700,169.2800,169.2500,2024-02-13,15:09:10,82
1303,3995.0,169.2758,169.2900,169.2600,169.2900,169.2600,2024-02-13,15:09:15,66
1304,6904.0,169.2741,169.2600,169.2882,169.2900,169.2501,2024-02-13,15:09:20,102
1305,8960.0,169.2414,169.2800,169.2200,169.2805,169.2000,2024-02-13,15:09:25,166
1306,12342.0,169.2170,169.2100,169.2300,169.2400,169.1800,2024-02-13,15:09:30,131
1307,4570.0,169.2296,169.2400,169.2000,169.2400,169.2000,2024-02-13,15:09:35,99
1308,13125.0,169.2093,169.2000,169.2200,169.2350,169.1900,2024-02-13,15:09:40,150
1309,5534.0,169.2063,169.2250,169.2000,169.2250,169.1900,2024-02-13,15:09:45,81
1310,10674.0,169.1736,169.2100,169.1200,169.2100,169.1000,2024-02-13,15:09:50,163
1311,6543.0,169.1121,169.1110,169.0850,169.1200,169.0850,2024-02-13,15:09:55,103
1312,19078.0,169.0874,169.0875,169.0900,169.1000,169.0650,2024-02-13,15:10:00,231
1313,15373.0,169.1223,169.0900,169.1300,169.1600,169.0900,2024-02-13,15:10:05,182
1314,3328.0,169.1621,169.1573,169.1450,169.1800,169.1450,2024-02-13,15:10:10,77
1315,5011.0,169.1365,169.1500,169.1100,169.1500,169.1100,2024-02-13,15:10:15,101
1316,4910.0,169.1149,169.1000,169.1200,169.1400,169.0900,2024-02-13,15:10:20,80
1317,26313.0,169.1873,169.1200,169.2799,169.2850,169.1200,2024-02-13,15:10:25,274
1318,14122.0,169.3227,169.3067,169.3600,169.3600,169.2850,2024-02-13,15:10:30,153
1319,11392.0,169.3521,169.3569,169.3900,169.3900,169.3390,2024-02-13,15:10:35,117
1320,14277.0,169.3747,169.3801,169.4000,169.4200,169.3400,2024-02-13,15:10:40,189
1321,10793.0,169.4002,169.4042,169.3900,169.4200,169.3900,2024-02-13,15:10:45,156
1322,7578.0,169.4023,169.3800,169.4200,169.4200,169.3800,2024-02-13,15:10:50,96
1323,8320.0,169.4106,169.4200,169.4200,169.4299,169.3950,2024-02-13,15:10:55,110
1324,10023.0,169.4261,169.4050,169.4100,169.4600,169.3900,2024-02-13,15:11:00,148
1325,23114.0,169.4380,169.4100,169.4950,169.4992,169.4000,2024-02-13,15:11:05,302
1326,22147.0,169.5560,169.5000,169.5300,169.5900,169.4950,2024-02-13,15:11:10,227
1327,24415.0,169.4990,169.5201,169.5200,169.5499,169.4667,2024-02-13,15:11:15,309
1328,7385.0,169.5053,169.5200,169.5300,169.5300,169.4900,2024-02-13,15:11:20,104
1329,11127.0,169.5245,169.5400,169.5000,169.5600,169.4900,2024-02-13,15:11:25,164
1330,16239.0,169.4990,169.5000,169.5000,169.5254,169.4800,2024-02-13,15:11:30,214
1331,12980.0,169.4963,169.4900,169.4700,169.5260,169.4700,2024-02-13,15:11:35,174
1332,10750.0,169.4908,169.4609,169.4999,169.5200,169.4550,2024-02-13,15:11:40,125
1333,10021.0,169.5149,169.5200,169.5300,169.5493,169.5000,2024-02-13,15:11:45,162
1334,7654.0,169.5101,169.5293,169.4700,169.5400,169.4600,2024-02-13,15:11:50,152
1335,7811.0,169.4986,169.5000,169.5200,169.5200,169.4650,2024-02-13,15:11:55,139
1336,9485.0,169.5204,169.5000,169.5400,169.5400,169.4950,2024-02-13,15:12:00,154
1337,11263.0,169.5252,169.5300,169.5233,169.5400,169.5100,2024-02-13,15:12:05,146
1338,16250.0,169.5424,169.5400,169.5650,169.5700,169.5000,2024-02-13,15:12:10,212
1339,6421.0,169.5083,169.5690,169.5250,169.5700,169.5205,2024-02-13,15:12:15,103
1340,3859.0,169.5613,169.5400,169.5750,169.5800,169.5350,2024-02-13,15:12:20,61
1341,8933.0,169.5407,169.5800,169.5600,169.5800,169.5100,2024-02-13,15:12:25,144
1342,6913.0,169.5628,169.5699,169.5215,169.5800,169.5200,2024-02-13,15:12:30,97
1343,18283.0,169.5218,169.5189,169.5500,169.5500,169.4900,2024-02-13,15:12:35,194
1344,2406.0,169.5532,169.5400,169.5600,169.5684,169.5400,2024-02-13,15:12:40,35
1345,12764.0,169.5907,169.5500,169.6200,169.6200,169.5500,2024-02-13,15:12:45,200
1346,6196.0,169.5729,169.6150,169.5394,169.6200,169.5200,2024-02-13,15:12:50,117
1347,7051.0,169.5123,169.5400,169.5637,169.5637,169.4900,2024-02-13,15:12:55,96
1348,7449.0,169.4842,169.5700,169.4300,169.5700,169.4206,2024-02-13,15:13:00,131
1349,8869.0,169.4297,169.4300,169.4301,169.4593,169.4000,2024-02-13,15:13:05,126
1350,4881.0,169.4420,169.4500,169.4400,169.4600,169.4200,2024-02-13,15:13:10,73
1351,3457.0,169.4299,169.4300,169.4222,169.4400,169.4221,2024-02-13,15:13:15,46
1352,15809.0,169.4493,169.4400,169.4250,169.4600,169.4201,2024-02-13,15:13:20,152
1353,8284.0,169.4765,169.4250,169.4500,169.5200,169.4250,2024-02-13,15:13:25,147
1354,21503.0,169.4606,169.4600,169.5299,169.5299,169.4000,2024-02-13,15:13:30,273
1355,4956.0,169.5311,169.5272,169.5500,169.5500,169.5100,2024-02-13,15:13:35,70
1356,12821.0,169.5483,169.5500,169.5200,169.5945,169.5000,2024-02-13,15:13:40,110
1357,4835.0,169.5079,169.5297,169.4929,169.5297,169.4929,2024-02-13,15:13:45,80
1358,5813.0,169.5598,169.5500,169.5554,169.5700,169.5500,2024-02-13,15:13:50,86
1359,5462.0,169.5342,169.5473,169.5100,169.5480,169.5100,2024-02-13,15:13:55,93
1360,7509.0,169.5021,169.5000,169.4750,169.5113,169.4750,2024-02-13,15:14:00,95
1361,7255.0,169.4797,169.4750,169.5200,169.5200,169.4600,2024-02-13,15:14:05,112
1362,13226.0,169.5088,169.5100,169.5200,169.5300,169.4900,2024-02-13,15:14:10,160
1363,6802.0,169.4924,169.5100,169.4900,169.5100,169.4811,2024-02-13,15:14:15,81
1364,6303.0,169.5018,169.5000,169.4900,169.5100,169.4847,2024-02-13,15:14:20,90
1365,19573.0,169.4896,169.4850,169.5100,169.5100,169.4800,2024-02-13,15:14:25,197
1366,5329.0,169.5183,169.5200,169.5200,169.5450,169.5000,2024-02-13,15:14:30,69
1367,4289.0,169.5378,169.5150,169.5400,169.5500,169.5150,2024-02-13,15:14:35,87
1368,5488.0,169.5462,169.5400,169.5300,169.5500,169.5300,2024-02-13,15:14:40,71
1369,11948.0,169.5711,169.5500,169.5800,169.5800,169.5500,2024-02-13,15:14:45,104
1370,4785.0,169.5146,169.5700,169.4975,169.5700,169.4950,2024-02-13,15:14:50,88
1371,6175.0,169.4873,169.4900,169.5000,169.5000,169.4700,2024-02-13,15:14:55,96
1372,17641.0,169.4550,169.5000,169.4600,169.5000,169.4300,2024-02-13,15:15:00,152
1373,28254.0,169.4334,169.4700,169.4350,169.4800,169.4000,2024-02-13,15:15:05,390
1374,13298.0,169.4343,169.4370,169.4400,169.4500,169.4000,2024-02-13,15:15:10,165
1375,7404.0,169.4563,169.4499,169.4700,169.4900,169.4350,2024-02-13,15:15:15,119
1376,11568.0,169.4303,169.4650,169.4400,169.4650,169.4100,2024-02-13,15:15:20,73
1377,9196.0,169.4714,169.4500,169.5283,169.5283,169.4500,2024-02-13,15:15:25,99
1378,12525.0,169.5280,169.5200,169.5800,169.5800,169.5000,2024-02-13,15:15:30,135
1379,9101.0,169.5904,169.5780,169.5569,169.6100,169.5493,2024-02-13,15:15:35,144
1380,4420.0,169.5504,169.5500,169.5200,169.5700,169.5200,2024-02-13,15:15:40,79
1381,29883.0,169.4885,169.5150,169.5300,169.5350,169.4722,2024-02-13,15:15:45,141
1382,6994.0,169.5186,169.5300,169.5180,169.5300,169.4950,2024-02-13,15:15:50,89
1383,3702.0,169.5097,169.5100,169.5211,169.5250,169.5000,2024-02-13,15:15:55,71
1384,28505.0,169.4461,169.5150,169.4100,169.5150,169.4000,2024-02-13,15:16:00,358
1385,19044.0,169.4150,169.4100,169.4300,169.4300,169.4000,2024-02-13,15:16:05,229
1386,10284.0,169.4222,169.4200,169.4700,169.4700,169.4000,2024-02-13,15:16:10,110
1387,5918.0,169.4530,169.4700,169.4300,169.4700,169.4250,2024-02-13,15:16:15,80
1388,22991.0,169.4147,169.4200,169.4000,169.4300,169.4000,2024-02-13,15:16:20,179
1389,15663.0,169.4139,169.4300,169.4100,169.4500,169.4000,2024-02-13,15:16:25,183
1390,48416.0,169.4036,169.4000,169.4450,169.4450,169.3900,2024-02-13,15:16:30,497
1391,5978.0,169.4999,169.4500,169.4980,169.5300,169.4500,2024-02-13,15:16:35,77
1392,21988.0,169.4819,169.5081,169.4250,169.5300,169.4200,2024-02-13,15:16:40,253
1393,7062.0,169.4341,169.4300,169.4400,169.4550,169.4200,2024-02-13,15:16:45,96
1394,14952.0,169.4723,169.4300,169.5400,169.5400,169.4300,2024-02-13,15:16:50,156
1395,23814.0,169.4990,169.5440,169.5640,169.6100,169.4008,2024-02-13,15:16:55,170
1396,11836.0,169.5251,169.5600,169.5400,169.5600,169.5000,2024-02-13,15:17:00,154
1397,11587.0,169.5678,169.5600,169.5600,169.5800,169.5600,2024-02-13,15:17:05,95
1398,7615.0,169.5683,169.5600,169.6100,169.6100,169.5400,2024-02-13,15:17:10,106
1399,9424.0,169.5848,169.6000,169.6200,169.6200,169.5600,2024-02-13,15:17:15,79
1400,3870.0,169.6053,169.6100,169.5900,169.6250,169.5900,2024-02-13,15:17:20,71
1401,1336.0,169.5564,169.5600,169.5501,169.5797,169.5450,2024-02-13,15:17:25,37
1402,7483.0,169.5493,169.5750,169.5300,169.5750,169.5200,2024-02-13,15:17:30,91
1403,9307.0,169.5337,169.5200,169.5450,169.5500,169.5000,2024-02-13,15:17:35,107
1404,16506.0,169.5247,169.5100,169.5100,169.5335,169.5000,2024-02-13,15:17:40,94
1405,22190.0,169.5139,169.5050,169.5101,169.5500,169.5000,2024-02-13,15:17:45,236
1406,7865.0,169.5208,169.5200,169.5000,169.5500,169.5000,2024-02-13,15:17:50,72
1407,3496.0,169.5613,169.5500,169.5800,169.5900,169.5300,2024-02-13,15:17:55,68
1408,4671.0,169.5995,169.5800,169.5800,169.6100,169.5800,2024-02-13,15:18:00,79
1409,17528.0,169.5701,169.5900,169.5900,169.6100,168.4700,2024-02-13,15:18:05,247
1410,2811.0,169.5994,169.5900,169.6050,169.6100,169.5800,2024-02-13,15:18:10,40
1411,14011.0,169.5675,169.6100,169.5700,169.6100,169.5500,2024-02-13,15:18:15,175
1412,8125.0,169.5253,169.5600,169.5300,169.5600,169.5100,2024-02-13,15:18:20,130
1413,9575.0,169.5176,169.5285,169.5200,169.5400,169.5000,2024-02-13,15:18:25,133
1414,5811.0,169.5275,169.5300,169.5300,169.5400,169.5200,2024-02-13,15:18:30,66
1415,12095.0,169.5090,169.5200,169.5200,169.5300,169.5000,2024-02-13,15:18:35,136
1416,10041.0,169.5280,169.5300,169.5299,169.5400,169.5150,2024-02-13,15:18:40,113
1417,10234.0,169.5321,169.5100,169.5401,169.5500,169.4900,2024-02-13,15:18:45,149
1418,13388.0,169.6510,169.5600,169.6301,169.6800,169.5600,2024-02-13,15:18:50,160
1419,10390.0,169.6424,169.6400,169.6200,169.6500,169.6150,2024-02-13,15:18:55,58
1420,10520.0,169.6425,169.6200,169.6400,169.6800,169.6150,2024-02-13,15:19:00,127
1421,12798.0,169.6525,169.6435,169.6600,169.6600,169.6300,2024-02-13,15:19:05,144
1422,10866.0,169.6990,169.6600,169.7200,169.7200,169.6550,2024-02-13,15:19:10,145
1423,11295.0,169.7360,169.7150,169.7450,169.7500,169.7100,2024-02-13,15:19:15,129
1424,10052.0,169.7946,169.7600,169.7600,169.8300,169.7500,2024-02-13,15:19:20,134
1425,5619.0,169.7964,169.7750,169.8100,169.8200,169.7745,2024-02-13,15:19:25,73
1426,9411.0,169.7916,169.8000,169.8100,169.8100,169.7701,2024-02-13,15:19:30,113
1427,19550.0,169.8448,169.8400,169.8500,169.8600,169.8200,2024-02-13,15:19:35,138
1428,8243.0,169.8361,169.8400,169.8600,169.8600,169.8000,2024-02-13,15:19:40,113
1429,9843.0,169.8724,169.8640,169.8702,169.8900,169.8500,2024-02-13,15:19:45,125
1430,11473.0,169.9008,169.8800,169.9300,169.9300,169.8800,2024-02-13,15:19:50,90
1431,11210.0,169.9482,169.9350,169.9700,169.9800,169.9301,2024-02-13,15:19:55,127
1432,9034.0,169.9578,169.9750,169.9600,169.9750,169.9450,2024-02-13,15:20:00,133
1433,10109.0,169.9679,169.9600,169.9700,169.9900,169.9300,2024-02-13,15:20:05,139
1434,4729.0,169.9677,169.9800,169.9700,169.9800,169.9550,2024-02-13,15:20:10,80
1435,7710.0,169.9698,169.9600,169.9800,169.9900,169.9500,2024-02-13,15:20:15,111
1436,7078.0,169.9816,169.9750,169.9850,169.9900,169.9705,2024-02-13,15:20:20,80
1437,25203.0,170.0013,169.9899,170.0600,170.0600,169.9850,2024-02-13,15:20:25,288
1438,8770.0,170.1005,170.0650,170.1250,170.1250,170.0650,2024-02-13,15:20:30,117
1439,12322.0,170.0686,170.1200,170.0460,170.1200,170.0200,2024-02-13,15:20:35,162
1440,8253.0,170.0620,170.0450,170.0900,170.0900,170.0450,2024-02-13,15:20:40,110
1441,6918.0,170.0991,170.0900,170.1100,170.1200,170.0900,2024-02-13,15:20:45,84
1442,8645.0,170.1444,170.1150,170.1300,170.1800,170.1100,2024-02-13,15:20:50,111
1443,12517.0,170.0922,170.1250,170.0800,170.1250,170.0600,2024-02-13,15:20:55,130
1444,12812.0,170.0468,170.0500,170.0400,170.0800,170.0100,2024-02-13,15:21:00,174
1445,12521.0,170.0109,170.0400,170.0175,170.0458,169.9903,2024-02-13,15:21:05,163
1446,19828.0,170.0013,170.0100,170.0053,170.0100,169.9850,2024-02-13,15:21:10,198
1447,27910.0,169.9839,170.0100,169.9401,170.0300,169.9350,2024-02-13,15:21:15,243
1448,6637.0,169.9617,169.9400,169.9800,169.9800,169.9400,2024-02-13,15:21:20,93
1449,2706.0,169.9913,170.0000,169.9950,170.0000,169.9700,2024-02-13,15:21:25,56
1450,11114.0,169.9940,169.9950,169.9900,170.0000,169.9800,2024-02-13,15:21:30,126
1451,4479.0,169.9929,170.0000,169.9800,170.0000,169.9700,2024-02-13,15:21:35,98
1452,5032.0,169.9452,169.9800,169.9400,169.9850,169.9200,2024-02-13,15:21:40,76
1453,5601.0,169.9337,169.9300,169.9150,169.9400,169.9100,2024-02-13,15:21:45,70
1454,12238.0,169.9226,169.9150,169.9500,169.9500,169.9100,2024-02-13,15:21:50,144
1455,8897.0,169.9942,169.9550,169.9900,170.0100,169.9550,2024-02-13,15:21:55,138
1456,6883.0,169.9928,169.9900,169.9700,170.0100,169.9400,2024-02-13,15:22:00,70
1457,4073.0,169.9317,169.9482,169.9300,169.9482,169.9200,2024-02-13,15:22:05,64
1458,21206.0,169.8741,169.9200,169.8500,169.9200,169.7900,2024-02-13,15:22:10,185
1459,6596.0,169.8414,169.8420,169.8000,169.8550,169.8000,2024-02-13,15:22:15,107
1460,7780.0,169.7334,169.8000,169.7400,169.8100,169.7105,2024-02-13,15:22:20,105
1461,11402.0,169.7248,169.7500,169.6800,169.7600,169.6800,2024-02-13,15:22:25,168
1462,10235.0,169.6918,169.6900,169.6900,169.7100,169.6700,2024-02-13,15:22:30,129
1463,13430.0,169.6975,169.6699,169.6950,169.7100,169.6650,2024-02-13,15:22:35,174
1464,8325.0,169.7134,169.7000,169.7250,169.7250,169.7000,2024-02-13,15:22:40,119
1465,12282.0,169.7223,169.7250,169.7300,169.7300,169.7000,2024-02-13,15:22:45,141
1466,6646.0,169.7552,169.7250,169.7602,169.7800,169.7250,2024-02-13,15:22:50,66
1467,4725.0,169.7446,169.7600,169.7700,169.7700,169.7127,2024-02-13,15:22:55,70
1468,11179.0,169.7820,169.7600,169.7850,169.7900,169.7600,2024-02-13,15:23:00,155
1469,9537.0,169.8224,169.7900,169.8400,169.8400,169.7850,2024-02-13,15:23:05,93
1470,9276.0,169.8359,169.8500,169.8600,169.8700,169.8100,2024-02-13,15:23:10,105
1471,6591.0,169.8140,169.8700,169.8100,169.8700,169.7900,2024-02-13,15:23:15,92
1472,8689.0,169.8493,169.8300,169.8500,169.8600,169.8300,2024-02-13,15:23:20,89
1473,15444.0,169.8867,169.8500,169.9477,169.9500,169.8400,2024-02-13,15:23:25,222
1474,11618.0,169.9154,169.9400,169.9400,169.9400,169.9000,2024-02-13,15:23:30,88
1475,15697.0,169.9805,169.9500,169.9700,170.0100,169.9450,2024-02-13,15:23:35,204
1476,13909.0,169.9934,169.9800,170.0100,170.0100,169.9800,2024-02-13,15:23:40,107
1477,8550.0,170.0216,170.0100,169.9800,170.0511,169.9700,2024-02-13,15:23:45,115
1478,6961.0,169.9814,169.9700,169.9500,170.0100,169.9400,2024-02-13,15:23:50,109
1479,8386.0,169.9241,169.9500,169.9000,169.9755,169.9000,2024-02-13,15:23:55,106
1480,4823.0,169.9262,169.9350,169.9100,169.9400,169.9100,2024-02-13,15:24:00,68
1481,7814.0,169.8922,169.9100,169.8600,169.9200,169.8500,2024-02-13,15:24:05,95
1482,6045.0,169.8932,169.8750,169.9000,169.9086,169.8750,2024-02-13,15:24:10,88
1483,13501.0,169.9151,169.9100,169.9200,169.9300,169.9000,2024-02-13,15:24:15,174
