,v,vw,o,c,h,l,t,n
1246,8340,168.8095,168.7900,168.8050,168.8800,168.7600,2024-02-13,15:01:40,125
1247,6126,168.8137,168.8100,168.8100,168.8686,168.7701,2024-02-13,15:01:45,64
1248,9233,168.7765,168.8250,168.7571,168.8450,168.7400,2024-02-13,15:01:50,85
1249,7958,168.6996,168.7524,168.7400,168.7620,168.6700,2024-02-13,15:01:55,136
1250,7974,168.6827,168.7300,168.6750,168.7500,168.6300,2024-02-13,15:02:00,95
1251,6822,168.7351,168.6850,168.8600,168.8600,168.6680,2024-02-13,15:02:05,93
1252,14489,168.6923,168.8000,168.6300,168.8261,168.6000,2024-02-13,15:02:10,169
1253,13061,168.6141,168.6460,168.6700,168.6700,168.5800,2024-02-13,15:02:15,115
1254,9720,168.5969,168.6650,168.5538,168.6696,168.5200,2024-02-13,15:02:20,105
1255,45142,168.3975,168.5300,168.3872,168.5500,168.3300,2024-02-13,15:02:25,356
1256,17417,168.4347,168.3600,168.4800,168.5499,168.3300,2024-02-13,15:02:30,129
1257,9812,168.5287,168.4855,168.5700,168.5750,168.4487,2024-02-13,15:02:35,110
1258,10337,168.5609,168.5750,168.5200,168.6310,168.5200,2024-02-13,15:02:40,110
1259,9920,168.5547,168.5400,168.5899,168.6100,168.4900,2024-02-13,15:02:45,119
1260,4818,168.5217,168.5813,168.4950,168.5813,168.4700,2024-02-13,15:02:50,70
1261,9205,168.4355,168.4700,168.3600,168.4899,168.3600,2024-02-13,15:02:55,119
1262,13623,168.5301,168.4000,168.6654,168.6900,168.3600,2024-02-13,15:03:00,134
1263,18476,168.7097,168.6900,168.7540,168.7700,168.6600,2024-02-13,15:03:05,167
1264,22714,168.8631,168.7200,168.9400,168.9500,168.7200,2024-02-13,15:03:10,160
1265,25280,168.9118,168.8800,168.9700,169.0500,168.8300,2024-02-13,15:03:15,237
1266,23962,169.0141,169.0000,169.0350,169.0700,168.9700,2024-02-13,15:03:20,141
1267,16375,168.8732,169.0000,168.8600,169.0400,168.7600,2024-02-13,15:03:25,191
1268,9138,168.8137,168.8001,168.7989,168.9116,168.7300,2024-02-13,15:03:30,88
1269,7849,168.7618,168.7500,168.7900,168.8150,168.6814,2024-02-13,15:03:35,103
1270,8312,168.7494,168.7564,168.7504,168.8000,168.7320,2024-02-13,15:03:40,59
1271,36369,168.6323,168.7300,168.6250,168.7300,168.6100,2024-02-13,15:03:45,262
1272,33537,168.4996,168.6100,168.4900,168.6486,168.4300,2024-02-13,15:03:50,238
1273,12861,168.5069,168.4800,168.5000,168.5900,168.4501,2024-02-13,15:03:55,148
1274,8737,168.5247,168.5000,168.5100,168.5582,168.4840,2024-02-13,15:04:00,132
1275,21480,168.4966,168.5250,168.4100,168.6440,168.4000,2024-02-13,15:04:05,233
1276,29808,168.3405,168.4000,168.3450,168.4000,168.2801,2024-02-13,15:04:10,258
1277,12087,168.3813,168.3200,168.3934,168.4300,168.3172,2024-02-13,15:04:15,146
1278,14476,168.3951,168.3900,168.4500,168.4660,168.3300,2024-02-13,15:04:20,236
1279,18669,168.5299,168.3800,168.4850,168.6500,168.3500,2024-02-13,15:04:25,328
1280,19268,168.4756,168.4300,168.5199,168.5400,168.3800,2024-02-13,15:04:30,256
1281,14999,168.3920,168.4700,168.3800,168.4700,168.3500,2024-02-13,15:04:35,195
1282,19460,168.3168,168.4000,168.2900,168.4100,168.2610,2024-02-13,15:04:40,231
1283,19862,168.4129,168.2940,168.5200,168.5400,168.2900,2024-02-13,15:04:45,194
1284,17033,168.5461,168.5250,168.5703,168.6300,168.4400,2024-02-13,15:04:50,164
1285,29940,168.6381,168.5700,168.6176,168.7400,168.5401,2024-02-13,15:04:55,281
1286,22290,168.5176,168.6000,168.5300,168.6000,168.4400,2024-02-13,15:05:00,183
1287,15331,168.5949,168.5300,168.6274,168.6700,168.5000,2024-02-13,15:05:05,116
1288,44630,168.9227,168.6200,169.0814,169.0814,168.6200,2024-02-13,15:05:10,312
1289,24076,168.9560,169.0401,168.8298,169.0900,168.7700,2024-02-13,15:05:15,250
1290,17042,168.8897,168.7700,168.9886,168.9900,168.7700,2024-02-13,15:05:20,220
1291,25562,168.9998,168.9500,168.9888,169.0600,168.9100,2024-02-13,15:05:25,179
1292,14828,168.9904,168.9800,169.0299,169.0600,168.9200,2024-02-13,15:05:30,154
1293,23592,168.8198,168.9900,168.7632,168.9900,168.7302,2024-02-13,15:05:35,185
1294,5315,168.8152,168.7800,168.8108,168.8599,168.7800,2024-02-13,15:05:40,78
1295,11711,168.7492,168.8050,168.7700,168.8100,168.7107,2024-02-13,15:05:45,109
1296,11972,168.8498,168.7500,168.9097,168.9100,168.7341,2024-02-13,15:05:50,125
1297,8905,168.8625,168.8950,168.8050,168.9100,168.8050,2024-02-13,15:05:55,120
1298,79427,169.2159,168.8200,169.3099,169.4700,168.8200,2024-02-13,15:06:00,581
1299,35492,169.3631,169.3100,169.2500,169.4641,169.2070,2024-02-13,15:06:05,327
1300,30216,169.2223,169.2700,169.2300,169.3900,169.1300,2024-02-13,15:06:10,237
1301,12283,169.2495,169.2999,169.4200,169.4200,169.1748,2024-02-13,15:06:15,150
1302,25885,169.4394,169.4400,169.4672,169.4900,169.3979,2024-02-13,15:06:20,218
1303,58660,169.4910,169.4600,169.5050,169.5600,169.4245,2024-02-13,15:06:25,327
1304,28002,169.5770,169.5200,169.5900,169.6350,169.4800,2024-02-13,15:06:30,290
1305,40258,169.6867,169.5743,169.7301,169.7815,169.5743,2024-02-13,15:06:35,269
1306,18053,169.6483,169.7278,169.6650,169.7400,169.6000,2024-02-13,15:06:40,164
1307,26381,169.7120,169.6799,169.6300,169.7700,169.6060,2024-02-13,15:06:45,220
1308,35704,169.5726,169.6200,169.5890,169.6735,169.4800,2024-02-13,15:06:50,201
1309,9088,169.5765,169.5401,169.5700,169.6135,169.5401,2024-02-13,15:06:55,91
1310,15958,169.6045,169.5850,169.7001,169.7299,169.5000,2024-02-13,15:07:00,184
1311,96500,169.8426,169.7235,169.9320,169.9648,169.6801,2024-02-13,15:07:05,593
1312,84609,170.0424,169.9548,170.0550,170.1399,169.9100,2024-02-13,15:07:10,893
1313,41100,170.0252,170.0400,170.0500,170.0738,169.9600,2024-02-13,15:07:15,404
1314,29561,170.1066,170.0699,170.0750,170.1900,170.0046,2024-02-13,15:07:20,295
1315,32365,170.0910,170.0501,169.9900,170.1900,169.9900,2024-02-13,15:07:25,214
1316,37910,169.8734,169.9989,169.8300,170.0300,169.7620,2024-02-13,15:07:30,399
1317,24187,169.7679,169.8000,169.8400,169.8400,169.7100,2024-02-13,15:07:35,208
1318,15131,169.8663,169.8474,169.8486,169.9100,169.8200,2024-02-13,15:07:40,203
1319,9110,169.8233,169.8300,169.7999,169.8600,169.7701,2024-02-13,15:07:45,105
1320,11539,169.8021,169.7718,169.8500,169.8500,169.7701,2024-02-13,15:07:50,81
1321,27130,169.7008,169.8300,169.7600,169.8400,169.6001,2024-02-13,15:07:55,249
1322,15522,169.7926,169.7900,169.7499,169.8399,169.7499,2024-02-13,15:08:00,146
1323,16364,169.7052,169.7380,169.6900,169.7450,169.6740,2024-02-13,15:08:05,106
1324,24859,169.6120,169.6700,169.6800,169.6800,169.5500,2024-02-13,15:08:10,190
1325,17492,169.7124,169.6728,169.6896,169.7719,169.6200,2024-02-13,15:08:15,174
1326,7269,169.6526,169.6694,169.6700,169.6800,169.6200,2024-02-13,15:08:20,105
1327,16534,169.7969,169.6800,169.8100,169.8500,169.6800,2024-02-13,15:08:25,165
1328,15487,169.7321,169.8100,169.6350,169.8247,169.6300,2024-02-13,15:08:30,133
1329,10217,169.6481,169.6524,169.6865,169.6950,169.6100,2024-02-13,15:08:35,88
1330,15256,169.7159,169.6549,169.7850,169.8000,169.6500,2024-02-13,15:08:40,114
1331,12071,169.7085,169.7700,169.6400,169.7800,169.6100,2024-02-13,15:08:45,124
1332,5248,169.6917,169.6450,169.7450,169.7500,169.6450,2024-02-13,15:08:50,48
1333,13213,169.6849,169.7450,169.6300,169.7500,169.6300,2024-02-13,15:08:55,96
1334,20671,169.5153,169.6431,169.4895,169.6431,169.4600,2024-02-13,15:09:00,222
1335,21515,169.5024,169.4708,169.5090,169.5699,169.4600,2024-02-13,15:09:05,138
1336,19161,169.4507,169.4900,169.4800,169.4950,169.4000,2024-02-13,15:09:10,187
1337,21456,169.3187,169.4750,169.2493,169.5000,169.2200,2024-02-13,15:09:15,158
1338,15655,169.2514,169.2570,169.2433,169.3350,169.1861,2024-02-13,15:09:20,131
1339,15373,169.2190,169.2371,169.2900,169.2977,169.1350,2024-02-13,15:09:25,147
1340,14828,169.1904,169.2686,169.1482,169.2800,169.1100,2024-02-13,15:09:30,168
1341,7871,169.1341,169.1797,169.1100,169.1900,169.0900,2024-02-13,15:09:35,122
1342,16341,169.1048,169.1166,169.0830,169.1871,169.0501,2024-02-13,15:09:40,172
1343,18878,169.0449,169.0900,169.0600,169.1000,169.0000,2024-02-13,15:09:45,257
1344,25070,169.0202,169.0900,168.8900,169.1480,168.8800,2024-02-13,15:09:50,216
1345,14799,168.8987,168.9300,168.8400,168.9550,168.8300,2024-02-13,15:09:55,182
1346,31216,168.8220,168.8200,168.8050,168.9200,168.7600,2024-02-13,15:10:00,348
1347,25399,168.8506,168.8300,168.8700,168.9599,168.7600,2024-02-13,15:10:05,312
1348,16622,168.8543,168.8893,168.9500,168.9600,168.7500,2024-02-13,15:10:10,181
1349,28481,169.0543,168.9500,169.1276,169.1400,168.9400,2024-02-13,15:10:15,285
1350,23609,169.1475,169.0731,169.0922,169.2100,169.0400,2024-02-13,15:10:20,202
1351,9838,169.1019,169.0700,169.0835,169.1400,169.0502,2024-02-13,15:10:25,117
1352,16003,169.0784,169.0800,169.1100,169.1397,169.0100,2024-02-13,15:10:30,133
1353,9162,169.1233,169.0854,169.1300,169.1700,169.0800,2024-02-13,15:10:35,131
1354,16809,169.2158,169.1120,169.3800,169.3999,169.0900,2024-02-13,15:10:40,180
1355,18573,169.2943,169.3800,169.2361,169.3990,169.1800,2024-02-13,15:10:45,166
1356,10068,169.1607,169.1800,169.1800,169.2000,169.1050,2024-02-13,15:10:50,184
1357,9472,169.0838,169.1900,169.0400,169.2000,169.0029,2024-02-13,15:10:55,127
1358,19960,169.0629,169.0300,169.0450,169.1500,168.9740,2024-02-13,15:11:00,253
1359,12619,169.0728,168.9895,169.0914,169.1100,168.9895,2024-02-13,15:11:05,144
1360,12011,169.1178,169.1100,169.0950,169.1771,169.0800,2024-02-13,15:11:10,111
1361,16676,168.9645,169.1000,168.9300,169.1000,168.9100,2024-02-13,15:11:15,160
1362,23946,168.9776,168.9336,169.0100,169.0400,168.8700,2024-02-13,15:11:20,187
1363,19613,168.8736,169.0100,168.8050,169.0100,168.8000,2024-02-13,15:11:25,192
1364,13403,168.8418,168.8000,168.8900,168.9100,168.7900,2024-02-13,15:11:30,122
1365,10834,168.9884,168.8900,169.0200,169.0600,168.8900,2024-02-13,15:11:35,112
1366,10229,169.1129,169.0454,169.1700,169.1961,169.0101,2024-02-13,15:11:40,111
1367,18305,169.2010,169.1700,169.2137,169.2748,169.1301,2024-02-13,15:11:45,117
1368,10146,169.1780,169.2000,169.1176,169.2200,169.1017,2024-02-13,15:11:50,107
1369,8992,169.1430,169.1101,169.1150,169.2000,169.1000,2024-02-13,15:11:55,90
1370,12386,169.0303,169.1000,168.9900,169.1000,168.9595,2024-02-13,15:12:00,150
1371,11169,168.9394,169.0000,168.9552,169.0000,168.8900,2024-02-13,15:12:05,129
1372,4473,169.0517,168.9900,169.1125,169.1400,168.9800,2024-02-13,15:12:10,96
1373,25150,169.2405,169.1350,169.2545,169.3200,169.1350,2024-02-13,15:12:15,128
1374,10456,169.1975,169.2550,169.2000,169.2700,169.1500,2024-02-13,15:12:20,105
1375,9876,169.1462,169.1971,169.1600,169.2000,169.0593,2024-02-13,15:12:25,119
1376,9157,169.2117,169.2000,169.1846,169.2800,169.1700,2024-02-13,15:12:30,72
1377,7970,169.0970,169.1602,169.0620,169.1800,169.0601,2024-02-13,15:12:35,52
1378,7123,169.1568,169.1100,169.1772,169.2069,169.1100,2024-02-13,15:12:40,75
1379,20457,169.2908,169.1701,169.3500,169.3600,169.1701,2024-02-13,15:12:45,95
1380,11847,169.2758,169.3001,169.2025,169.3400,169.2025,2024-02-13,15:12:50,108
1381,7425,169.2424,169.2337,169.1900,169.2799,169.1900,2024-02-13,15:12:55,70
1382,11419,169.1245,169.1900,169.0700,169.2020,169.0600,2024-02-13,15:13:00,115
1383,11570,169.1298,169.1200,169.2200,169.2200,169.0600,2024-02-13,15:13:05,112
1384,3516,169.1751,169.2000,169.1720,169.2399,169.1200,2024-02-13,15:13:10,50
1385,5032,169.1273,169.1531,169.1500,169.1600,169.0950,2024-02-13,15:13:15,56
1386,2219,169.1734,169.1400,169.2100,169.2300,169.1399,2024-02-13,15:13:20,47
1387,10811,169.1569,169.1800,169.0912,169.2199,169.0900,2024-02-13,15:13:25,129
1388,8287,169.1120,169.0900,169.1400,169.1600,169.0600,2024-02-13,15:13:30,97
1389,5634,169.1491,169.1400,169.1700,169.1700,169.1000,2024-02-13,15:13:35,59
1390,3851,169.1429,169.1950,169.1300,169.1950,169.1066,2024-02-13,15:13:40,38
1391,6858,169.0887,169.1100,169.0899,169.1400,169.0500,2024-02-13,15:13:45,107
1392,3366,169.1380,169.0688,169.1480,169.1700,169.0688,2024-02-13,15:13:50,62
1393,10550,169.1994,169.1491,169.1600,169.2500,169.1491,2024-02-13,15:13:55,131
1394,5940,169.1398,169.1450,169.1497,169.1600,169.1100,2024-02-13,15:14:00,59
1395,3757,169.1583,169.1000,169.1800,169.2048,169.1000,2024-02-13,15:14:05,60
1396,5338,169.1462,169.1301,169.1400,169.1800,169.1300,2024-02-13,15:14:10,61
1397,11151,169.0357,169.1400,169.0293,169.1480,168.9900,2024-02-13,15:14:15,138
1398,12143,169.0298,169.0350,169.0000,169.1077,168.9823,2024-02-13,15:14:20,112
1399,4964,169.0251,168.9800,169.0508,169.0800,168.9800,2024-02-13,15:14:25,56
1400,5077,169.1021,169.1000,169.0529,169.1300,169.0529,2024-02-13,15:14:30,66
1401,12576,169.0059,169.0835,169.0550,169.0835,168.9800,2024-02-13,15:14:35,77
1402,4872,169.0846,169.0301,169.1200,169.1324,169.0301,2024-02-13,15:14:40,46
1403,8389,169.1159,169.1300,169.0800,169.1769,169.0800,2024-02-13,15:14:45,59
1404,9212,168.9889,169.0500,168.9861,169.0500,168.9202,2024-02-13,15:14:50,120
1405,10228,168.9333,168.9600,168.9350,168.9700,168.8800,2024-02-13,15:14:55,113
1406,21031,168.8629,168.9500,168.8500,168.9600,168.8099,2024-02-13,15:15:00,185
1407,23505,168.7843,168.8871,168.7202,168.8871,168.7201,2024-02-13,15:15:05,242
1408,19285,168.7328,168.7200,168.7750,168.7750,168.6800,2024-02-13,15:15:10,185
1409,16665,168.8134,168.7650,168.8850,168.9499,168.7250,2024-02-13,15:15:15,192
1410,8965,168.8888,168.8875,168.9200,168.9635,168.8340,2024-02-13,15:15:20,71
1411,17253,168.9827,168.9500,169.0099,169.0300,168.8950,2024-02-13,15:15:25,128
1412,9900,168.9865,168.9700,169.0967,169.0967,168.9200,2024-02-13,15:15:30,90
1413,21691,169.1525,169.0701,169.1999,169.2200,169.0701,2024-02-13,15:15:35,164
1414,19040,169.2162,169.1721,169.2521,169.2521,169.1561,2024-02-13,15:15:40,92
1415,10538,169.1170,169.2100,169.1100,169.2200,169.0200,2024-02-13,15:15:45,113
1416,16522,169.1170,169.0814,169.1500,169.1650,169.0814,2024-02-13,15:15:50,116
1417,10125,169.0230,169.1465,169.0800,169.1465,168.9601,2024-02-13,15:15:55,118
1418,15276,169.1280,169.0750,169.1600,169.1800,169.0750,2024-02-13,15:16:00,76
1419,22833,169.2623,169.1501,169.2750,169.3375,169.1400,2024-02-13,15:16:05,215
1420,14517,169.2960,169.2750,169.3743,169.3900,169.2000,2024-02-13,15:16:10,119
1421,17778,169.4224,169.4000,169.4250,169.4700,169.3801,2024-02-13,15:16:15,149
1422,11760,169.3493,169.4058,169.2700,169.4268,169.2400,2024-02-13,15:16:20,128
1423,13198,169.1925,169.2201,169.1101,169.2908,169.1101,2024-02-13,15:16:25,97
1424,20562,169.1187,169.1100,169.1000,169.1700,169.0655,2024-02-13,15:16:30,180
1425,20150,169.0383,169.1300,169.0000,169.1300,169.0000,2024-02-13,15:16:35,212
1426,30286,169.0428,169.0300,168.9700,169.1014,168.9700,2024-02-13,15:16:40,260
1427,138911,168.6170,169.0400,168.6300,169.0400,168.5000,2024-02-13,15:16:45,1159
1428,36313,168.6317,168.6200,168.6280,168.7100,168.5500,2024-02-13,15:16:50,191
1429,24191,168.5963,168.6268,168.5800,168.6791,168.5400,2024-02-13,15:16:55,182
1430,36565,168.5011,168.5800,168.4850,168.5800,168.4400,2024-02-13,15:17:00,411
1431,31784,168.5507,168.5300,168.5200,168.5927,168.4500,2024-02-13,15:17:05,276
1432,20212,168.5218,168.5300,168.5200,168.5708,168.4300,2024-02-13,15:17:10,163
1433,11540,168.5677,168.5200,168.6005,168.6399,168.5100,2024-02-13,15:17:15,99
1434,12982,168.6209,168.6109,168.6200,168.6799,168.5800,2024-02-13,15:17:20,141
1435,19966,168.4805,168.5859,168.4300,168.5859,168.4200,2024-02-13,15:17:25,196
1436,19277,168.4692,168.4600,168.5270,168.5345,168.4200,2024-02-13,15:17:30,143
1437,19750,168.5512,168.5050,168.5400,168.6400,168.4800,2024-02-13,15:17:35,227
1438,15858,168.5282,168.5400,168.5072,168.5900,168.4850,2024-02-13,15:17:40,162
1439,23337,168.6304,168.5177,168.7100,168.8000,168.4901,2024-02-13,15:17:45,185
1440,18540,168.7405,168.6910,168.7599,168.8269,168.6850,2024-02-13,15:17:50,134
1441,14485,168.8676,168.7600,168.9200,168.9300,168.7600,2024-02-13,15:17:55,117
1442,16841,168.9340,168.9140,168.9050,168.9700,168.8900,2024-02-13,15:18:00,147
1443,34455,169.0342,168.9050,169.0971,169.1700,168.8900,2024-02-13,15:18:05,258
1444,14285,169.0885,169.0400,169.0700,169.1760,168.9900,2024-02-13,15:18:10,152
1445,17834,169.0944,169.1399,169.1450,169.1450,169.0300,2024-02-13,15:18:15,161
1446,40141,169.2782,169.1699,169.4300,169.4420,169.0900,2024-02-13,15:18:20,301
1447,46941,169.4928,169.4261,169.4699,169.5720,169.3700,2024-02-13,15:18:25,347
1448,26425,169.4604,169.4496,169.4200,169.5701,169.3800,2024-02-13,15:18:30,234
1449,21116,169.3122,169.4499,169.2350,169.4500,169.2187,2024-02-13,15:18:35,152
1450,9616,169.2521,169.2600,169.2209,169.2800,169.2209,2024-02-13,15:18:40,93
1451,10392,169.2074,169.2500,169.1750,169.2500,169.1700,2024-02-13,15:18:45,119
1452,8535,169.2927,169.1900,169.3350,169.4000,169.1800,2024-02-13,15:18:50,117
1453,3853,169.2579,169.3400,169.2385,169.3450,169.2200,2024-02-13,15:18:55,61
1454,3492,169.2540,169.2800,169.2200,169.3000,169.2200,2024-02-13,15:19:00,48
1455,12511,169.2680,169.2350,169.2950,169.3439,169.2150,2024-02-13,15:19:05,102
1456,19512,169.4483,169.3000,169.5490,169.5490,169.2950,2024-02-13,15:19:10,154
1457,19850,169.5199,169.5481,169.5000,169.5500,169.4788,2024-02-13,15:19:15,135
1458,23243,169.5212,169.5000,169.3950,169.5788,169.3900,2024-02-13,15:19:20,171
1459,6613,169.4407,169.4191,169.4310,169.5000,169.3892,2024-02-13,15:19:25,100
1460,12445,169.5198,169.4799,169.6039,169.6100,169.4200,2024-02-13,15:19:30,193
1461,28125,169.6802,169.5700,169.6899,169.7400,169.5700,2024-02-13,15:19:35,252
1462,18247,169.5727,169.6815,169.5844,169.6837,169.5200,2024-02-13,15:19:40,147
1463,12123,169.5782,169.5700,169.6235,169.6660,169.5100,2024-02-13,15:19:45,95
1464,22305,169.7244,169.6450,169.8078,169.8078,169.6398,2024-02-13,15:19:50,152
1465,16597,169.8167,169.7950,169.8300,169.8650,169.7650,2024-02-13,15:19:55,123
1466,21411,169.8187,169.8500,169.8600,169.8900,169.7400,2024-02-13,15:20:00,198
1467,14021,169.8752,169.8900,169.8350,169.9500,169.7500,2024-02-13,15:20:05,194
1468,29350,169.8077,169.8250,169.7900,169.8300,169.7700,2024-02-13,15:20:10,135
1469,20393,169.7118,169.7999,169.7000,169.7999,169.6500,2024-02-13,15:20:15,207
1470,9558,169.7583,169.6904,169.7700,169.8100,169.6904,2024-02-13,15:20:20,86
1471,7402,169.6524,169.7428,169.6800,169.7900,169.6600,2024-02-13,15:20:25,93
1472,28523,169.8136,169.6700,169.9000,169.9000,169.6700,2024-02-13,15:20:30,227
1473,30753,169.9282,169.8800,169.9900,170.0000,169.8300,2024-02-13,15:20:35,280
1474,34710,170.0155,169.9900,169.9901,170.0500,169.9100,2024-02-13,15:20:40,279
1475,13566,169.9590,170.0150,169.9399,170.0150,169.8901,2024-02-13,15:20:45,122
1476,18345,170.0159,169.9001,170.0800,170.0800,169.9001,2024-02-13,15:20:50,313
1477,34506,169.9806,170.0700,169.9750,170.0700,169.9177,2024-02-13,15:20:55,152
1478,18326,169.9668,169.9500,169.9300,170.0250,169.9100,2024-02-13,15:21:00,190
1479,18318,169.9057,169.9417,169.8701,169.9850,169.8500,2024-02-13,15:21:05,165
1480,22362,169.8935,169.8872,169.9040,169.9200,169.8400,2024-02-13,15:21:10,190
1481,33017,169.8327,169.8800,169.8750,169.9000,169.7900,2024-02-13,15:21:15,253
1482,7760,169.8286,169.8786,169.8299,169.8786,169.7800,2024-02-13,15:21:20,109
1483,7277,169.8454,169.8000,169.8800,169.9000,169.7700,2024-02-13,15:21:25,102
1484,9316,169.8933,169.8900,169.8700,169.9300,169.8600,2024-02-13,15:21:30,105
1485,12256,169.9685,169.9100,169.9900,169.9900,169.9100,2024-02-13,15:21:35,92
1486,17246,169.9450,169.9900,169.9200,170.0000,169.8101,2024-02-13,15:21:40,183
1487,7394,169.9316,169.9300,169.9242,169.9600,169.9000,2024-02-13,15:21:45,104
1488,19973,169.9640,169.9300,170.0100,170.0100,169.8700,2024-02-13,15:21:50,119
1489,27872,170.0695,170.0000,170.0600,170.1299,169.9935,2024-02-13,15:21:55,256
1490,20748,170.0234,170.0899,169.9500,170.1100,169.9200,2024-02-13,15:22:00,145
1491,18385,169.9781,169.9451,170.0156,170.0680,169.9000,2024-02-13,15:22:05,196
1492,7505,170.0667,170.0300,170.1100,170.1100,170.0300,2024-02-13,15:22:10,92
1493,10063,170.0939,170.0879,170.1000,170.1199,170.0701,2024-02-13,15:22:15,72
1494,20690,170.1415,170.1000,170.1421,170.1800,170.0753,2024-02-13,15:22:20,200
1495,28463,170.1617,170.1467,170.1100,170.2500,170.0701,2024-02-13,15:22:25,390
1496,13412,170.1421,170.0801,170.1250,170.1900,170.0801,2024-02-13,15:22:30,136
1497,26123,170.2284,170.1199,170.2680,170.2900,170.1100,2024-02-13,15:22:35,178
1498,18850,170.2272,170.2500,170.2750,170.2750,170.2000,2024-02-13,15:22:40,134
1499,23580,170.2425,170.2719,170.1900,170.2900,170.1600,2024-02-13,15:22:45,159
1500,8927,170.2151,170.2200,170.2400,170.2470,170.1900,2024-02-13,15:22:50,91
1501,6652,170.2312,170.2500,170.2481,170.2550,170.2093,2024-02-13,15:22:55,114
1502,10165,170.2325,170.2400,170.2419,170.2661,170.2017,2024-02-13,15:23:00,114
1503,23590,170.3310,170.2417,170.3215,170.3600,170.2300,2024-02-13,15:23:05,247
1504,42737,170.4386,170.3600,170.5300,170.5400,170.3400,2024-02-13,15:23:10,386
1505,24226,170.4752,170.5000,170.4686,170.5300,170.4230,2024-02-13,15:23:15,218
1506,26909,170.5448,170.4900,170.5691,170.5900,170.4700,2024-02-13,15:23:20,176
1507,18326,170.5273,170.5619,170.5186,170.5900,170.4900,2024-02-13,15:23:25,180
1508,17848,170.4966,170.5186,170.5300,170.5500,170.4700,2024-02-13,15:23:30,248
1509,38537,170.5431,170.5400,170.5765,170.5900,170.4900,2024-02-13,15:23:35,204
1510,22290,170.5965,170.5837,170.6393,170.6400,170.5616,2024-02-13,15:23:40,148
1511,32523,170.6675,170.6400,170.7150,170.7299,170.6200,2024-02-13,15:23:45,245
1512,33769,170.7096,170.7028,170.7499,170.7800,170.6400,2024-02-13,15:23:50,274
1513,20493,170.7397,170.7410,170.7500,170.7700,170.7149,2024-02-13,15:23:55,149
1514,28327,170.7745,170.7600,170.7950,170.8350,170.7204,2024-02-13,15:24:00,250
1515,29419,170.8587,170.7911,170.9349,170.9415,170.7911,2024-02-13,15:24:05,224
1516,25866,170.9633,170.9279,170.9768,170.9900,170.9279,2024-02-13,15:24:10,283
1517,64511,171.0458,170.9899,171.0501,171.1199,170.9634,2024-02-13,15:24:15,540
1518,22769,171.0356,171.0699,171.0304,171.1000,170.9901,2024-02-13,15:24:20,230
1519,41770,170.9505,171.0350,170.9233,171.0350,170.9000,2024-02-13,15:24:25,284
1520,26434,170.8553,170.9100,170.8100,170.9100,170.7944,2024-02-13,15:24:30,207
1521,27272,170.8394,170.8324,170.8700,170.9090,170.7900,2024-02-13,15:24:35,233
1522,16022,170.9996,170.8500,170.9900,171.0499,170.8500,2024-02-13,15:24:40,152
1523,9561,170.9894,170.9899,170.9799,171.0390,170.9593,2024-02-13,15:24:45,94
1524,17383,170.9619,170.9999,170.9599,171.0300,170.9000,2024-02-13,15:24:50,165
1525,13631,170.9487,170.9450,170.9700,171.0100,170.9150,2024-02-13,15:24:55,139
1526,24004,171.0492,170.9800,171.1050,171.1200,170.9600,2024-02-13,15:25:00,205
1527,25271,171.0387,171.1050,170.9800,171.1090,170.9600,2024-02-13,15:25:05,231
1528,20472,171.0455,170.9604,171.0900,171.1199,170.9500,2024-02-13,15:25:10,130
1529,26143,171.1003,171.0800,171.1599,171.1600,171.0500,2024-02-13,15:25:15,189
1530,25261,171.1484,171.1321,171.1258,171.1800,171.1100,2024-02-13,15:25:20,172
1531,35581,171.2155,171.1409,171.2774,171.3200,171.1409,2024-02-13,15:25:25,298
1532,28634,171.2245,171.3101,171.1601,171.3200,171.1500,2024-02-13,15:25:30,319
1533,28162,171.1083,171.1800,171.0100,171.1800,171.0100,2024-02-13,15:25:35,247
1534,27682,171.0528,171.0238,171.0809,171.1350,170.9900,2024-02-13,15:25:40,230
1535,17116,171.0932,171.0622,171.1100,171.1400,171.0300,2024-02-13,15:25:45,186
1536,21615,171.1966,171.0900,171.2200,171.2699,171.0840,2024-02-13,15:25:50,167
1537,27466,171.2161,171.2150,171.2999,171.3050,171.1500,2024-02-13,15:25:55,202
1538,24219,171.2427,171.2900,171.1814,171.3199,171.1617,2024-02-13,15:26:00,223
1539,24486,171.1587,171.1800,171.1100,171.2150,171.1000,2024-02-13,15:26:05,224
1540,30871,171.0216,171.1000,170.9200,171.1100,170.9200,2024-02-13,15:26:10,261
1541,20844,171.0294,170.9368,171.0900,171.1200,170.9169,2024-02-13,15:26:15,206
1542,15888,171.1210,171.1012,171.0701,171.1718,171.0701,2024-02-13,15:26:20,157
1543,11627,171.0797,171.0850,171.1500,171.1500,171.0600,2024-02-13,15:26:25,117
1544,18507,171.1897,171.1899,171.2068,171.2300,171.1461,2024-02-13,15:26:30,191
1545,26625,171.1333,171.2031,171.1300,171.2243,171.0700,2024-02-13,15:26:35,253
1546,13258,171.1925,171.1400,171.2000,171.2500,171.1400,2024-02-13,15:26:40,164
1547,8736,171.1831,171.1750,171.1600,171.2199,171.1400,2024-02-13,15:26:45,88
1548,18408,171.1561,171.1600,171.1200,171.1800,171.1200,2024-02-13,15:26:50,199
